id,name,surname,adress,birthDate,phoneNumber,sex
1919,Larysa,Melko,Rivne,2008-08-28 00:00:00,380750926537,f
1920,Vitalii,Vasylchenko,Lviv,2016-01-05 00:00:00,380913736805,m
1921,Halyna,Hrytsenko,Dnipro,2007-05-29 00:00:00,380358371514,f
1922,Vitalii,Vasylchenko,Kyiv,2010-08-07 00:00:00,380497902167,m
1923,Veronika,Bilenko,Dnipro,2009-01-26 00:00:00,380107538421,f
1924,Roman,Kovalko,Dnipro,2009-12-12 00:00:00,380559350046,m
1925,Veronika,Fedorenko,Odesa,2011-01-02 00:00:00,380638592702,f
1926,Roman,Yevdokymenko,Sambir,2013-08-20 00:00:00,380944566075,m
1927,Halyna,Nesterenko,Sambir,2013-08-17 00:00:00,380525901884,f
1928,Yevhen,Danylenko,Dnipro,2008-12-10 00:00:00,380922158643,m
1929,Mariia,Romanchuko,Sambir,2010-10-24 00:00:00,380727172389,f
1930,Andrii,Balanenko,Odesa,2013-04-02 00:00:00,380036512918,m
1931,Veronika,Pavlenko,Strii,2012-07-11 00:00:00,380798533728,f
1932,Ivan,Sydorenko,Rivne,2013-11-22 00:00:00,380683009125,m
1933,Kateryna,Danylenko,Odesa,2016-03-15 00:00:00,380839140071,f
1934,Roman,Usenko,Lviv,2014-04-26 00:00:00,380224966343,m
1935,Daryna,Kovalko,Sambir,2009-02-15 00:00:00,380834122620,f
1936,Ivan,Danylenko,Odesa,2015-11-21 00:00:00,380357543609,m
1937,Larysa,Oleksiyenko,Dnipro,2011-12-26 00:00:00,380228387884,f
1938,Fedir,Tkachenko,Frankivsk,2012-08-21 00:00:00,380214804852,m
1939,Mariia,Hrytsenko,Lviv,2013-04-25 00:00:00,380103890451,f
1940,Bohdan,Oleksiyenko,Sambir,2008-02-13 00:00:00,380679365246,m
1941,Veronika,Hrytsenko,Frankivsk,2013-08-27 00:00:00,380822129675,f
1942,Vitalii,Sydorenko,Frankivsk,2016-07-13 00:00:00,380738451254,m
1943,Mariia,Kovalenko,Kyiv,2014-10-22 00:00:00,380159767691,f
1944,Ivan,Kovalko,Strii,2011-09-12 00:00:00,380717354543,m
1945,Veronika,Lysenko,Odesa,2008-10-02 00:00:00,380170516264,f
1946,Andrii,Usenko,Sambir,2013-03-28 00:00:00,380563340378,m
1947,Daryna,Hrytsenko,Lviv,2010-02-27 00:00:00,380204990625,f
1948,Roman,Nesterenko,Rivne,2014-07-11 00:00:00,380400598185,m
1949,Halyna,Tkachenko,Dnipro,2008-11-16 00:00:00,380247483982,f
1950,Oleh,Usenko,Odesa,2013-11-25 00:00:00,380723862097,m
1951,Daryna,Melko,Rivne,2014-01-13 00:00:00,380307988838,f
1952,Vitalii,Nesterenko,Kyiv,2015-12-11 00:00:00,380246424295,m
1953,Veronika,Antonenko,Rivne,2008-08-11 00:00:00,380634884534,f
1954,Fedir,Usenko,Kyiv,2011-12-26 00:00:00,380855626935,m
1955,Larysa,Melko,Lviv,2014-04-16 00:00:00,380182520655,f
1956,Andrii,Lysenko,Lviv,2008-09-04 00:00:00,380505090122,m
1957,Daryna,Kovalenko,Sambir,2014-12-21 00:00:00,380170334013,f
1958,Fedir,Bilenko,Rivne,2012-08-16 00:00:00,380172151216,m
1959,Larysa,Sydorenko,Frankivsk,2007-10-04 00:00:00,380969445532,f
1960,Roman,Tkachenko,Sambir,2009-06-03 00:00:00,380769721544,m
1961,Nataliia,Danylenko,Dnipro,2016-03-22 00:00:00,380498935872,f
1962,Ivan,Romanchuko,Sambir,2014-02-13 00:00:00,380451096891,m
1963,Kateryna,Ivanchenko,Strii,2007-07-26 00:00:00,380187460455,f
1964,Oleh,Nesterenko,Dnipro,2013-08-01 00:00:00,380924364234,m
1965,Daryna,Sydorenko,Frankivsk,2014-08-04 00:00:00,380065829908,f
1966,Pavlo,Hrytsenko,Strii,2010-09-14 00:00:00,380583288778,m
1967,Svitlana,Vasylchenko,Sambir,2016-07-26 00:00:00,380494722788,f
1968,Pavlo,Tkachenko,Strii,2010-09-23 00:00:00,380998713689,m
1969,Svitlana,Romanchuko,Kyiv,2015-08-03 00:00:00,380501993014,f
1970,Yevhen,Balanenko,Dnipro,2014-08-19 00:00:00,380419495917,m
1971,Mariia,Ivanchenko,Odesa,2013-11-19 00:00:00,380588721492,f
1972,Ivan,Vasylchenko,Lviv,2012-03-16 00:00:00,380764793519,m
1973,Daryna,Usenko,Kyiv,2016-07-15 00:00:00,380591722222,f
1974,Ivan,Romanchuko,Rivne,2012-01-12 00:00:00,380610916609,m
1975,Veronika,Tkachenko,Frankivsk,2016-05-15 00:00:00,380737491364,f
1976,Andrii,Romanchuko,Kyiv,2013-05-04 00:00:00,380370950136,m
1977,Mariia,Lysenko,Rivne,2007-01-09 00:00:00,380985113637,f
1978,Yevhen,Sydorenko,Rivne,2009-06-03 00:00:00,380367613548,m
1979,Mariia,Yevdokymenko,Odesa,2013-04-28 00:00:00,380091490752,f
1980,Yevhen,Kovalenko,Frankivsk,2008-09-18 00:00:00,380692841015,m
1981,Mariia,Lysenko,Odesa,2012-09-26 00:00:00,380575250837,f
1982,Bohdan,Usenko,Rivne,2015-10-22 00:00:00,380142267709,m
1983,Mariia,Lysenko,Rivne,2014-04-27 00:00:00,380427263568,f
1984,Bohdan,Melko,Odesa,2010-09-18 00:00:00,380901966762,m
1985,Nataliia,Hrytsenko,Lviv,2014-08-31 00:00:00,380417442793,f
1986,Oleh,Vasylchenko,Strii,2013-01-22 00:00:00,380469671930,m
1987,Kateryna,Usenko,Rivne,2008-10-17 00:00:00,380900906496,f
1988,Pavlo,Antonenko,Rivne,2011-12-27 00:00:00,380029189832,m
1989,Halyna,Hrytsenko,Odesa,2012-10-03 00:00:00,380096854919,f
1990,Vitalii,Hrytsenko,Odesa,2007-03-12 00:00:00,380060310319,m
1991,Halyna,Ivanchenko,Strii,2014-09-27 00:00:00,380347429824,f
1992,Bohdan,Danylenko,Strii,2016-07-06 00:00:00,380411957433,m
1993,Larysa,Lysenko,Odesa,2011-07-05 00:00:00,380875645227,f
1994,Roman,Danylenko,Sambir,2012-11-22 00:00:00,380238556486,m
1995,Nataliia,Hrytsenko,Rivne,2016-10-22 00:00:00,380435054456,f
1996,Bohdan,Kovalenko,Odesa,2015-01-21 00:00:00,380137989111,m
1997,Larysa,Bilenko,Odesa,2014-05-03 00:00:00,380663352826,f
1998,Ivan,Sydorenko,Dnipro,2011-07-08 00:00:00,380129454569,m
1999,Zhanna,Hrytsenko,Rivne,2010-06-09 00:00:00,380761102709,f
2000,Andrii,Pavlenko,Rivne,2008-03-28 00:00:00,380655671444,m
2001,Daryna,Romanchuko,Sambir,2010-11-01 00:00:00,380555279248,f
2002,Vitalii,Yevdokymenko,Lviv,2016-02-18 00:00:00,380364099639,m
2003,Halyna,Bilenko,Rivne,2016-12-03 00:00:00,380445861604,f
2004,Ivan,Vasylchenko,Strii,2011-05-15 00:00:00,380600956428,m
2005,Larysa,Ivanchenko,Sambir,2014-12-16 00:00:00,380036437565,f
2006,Ivan,Fedorenko,Dnipro,2015-05-01 00:00:00,380549307431,m
2007,Halyna,Nesterenko,Strii,2014-10-02 00:00:00,380191508598,f
2008,Ivan,Hrytsenko,Sambir,2007-06-05 00:00:00,380296434676,m
2009,Svitlana,Melko,Dnipro,2009-04-13 00:00:00,380011344999,f
2010,Fedir,Melko,Strii,2016-03-05 00:00:00,380347497836,m
2011,Mariia,Nesterenko,Odesa,2016-03-14 00:00:00,380250870749,f
2012,Bohdan,Melko,Lviv,2015-09-09 00:00:00,380128952116,m
2013,Zhanna,Kovalko,Strii,2009-05-12 00:00:00,380871251099,f
2014,Pavlo,Vasylchenko,Lviv,2012-11-29 00:00:00,380615452383,m
2015,Mariia,Antonenko,Kyiv,2011-04-04 00:00:00,380830495591,f
2016,Vitalii,Lysenko,Frankivsk,2008-08-14 00:00:00,380576416205,m
2017,Zhanna,Kovalenko,Frankivsk,2015-06-01 00:00:00,380701908196,f
2018,Oleh,Sydorenko,Lviv,2015-11-08 00:00:00,380505802201,m
2019,Veronika,Hrytsenko,Kyiv,2008-08-13 00:00:00,380339152286,f
2020,Bohdan,Tkachenko,Rivne,2013-04-24 00:00:00,380700318923,m
2021,Daryna,Romanchuko,Dnipro,2012-06-27 00:00:00,380501530752,f
2022,Fedir,Usenko,Dnipro,2007-02-28 00:00:00,380084934230,m
2023,Veronika,Melko,Rivne,2010-01-06 00:00:00,380756644385,f
2024,Fedir,Kovalenko,Rivne,2009-03-31 00:00:00,380584395766,m
2025,Zhanna,Tkachenko,Kyiv,2016-07-18 00:00:00,380632784683,f
2026,Pavlo,Antonenko,Rivne,2016-11-10 00:00:00,380562533563,m
2027,Veronika,Danylenko,Kyiv,2007-08-11 00:00:00,380473812998,f
2028,Yevhen,Melko,Rivne,2016-09-18 00:00:00,380961437924,m
2029,Kateryna,Nesterenko,Strii,2014-01-24 00:00:00,380930125051,f
2030,Ivan,Danylenko,Odesa,2010-07-10 00:00:00,380482131644,m
2031,Zhanna,Melko,Sambir,2011-09-22 00:00:00,380810955020,f
2032,Oleh,Romanchuko,Sambir,2012-07-12 00:00:00,380188314803,m
2033,Svitlana,Tkachenko,Lviv,2007-02-17 00:00:00,380972290561,f
2034,Oleh,Antonenko,Frankivsk,2009-03-11 00:00:00,380175670111,m
2035,Kateryna,Kovalenko,Strii,2008-01-02 00:00:00,380300622388,f
2036,Yevhen,Usenko,Kyiv,2008-10-13 00:00:00,380590918878,m
2037,Halyna,Ivanchenko,Sambir,2010-12-13 00:00:00,380721772922,f
2038,Fedir,Usenko,Strii,2013-12-13 00:00:00,380799653814,m
2039,Svitlana,Oleksiyenko,Frankivsk,2011-10-25 00:00:00,380228235495,f
2040,Yevhen,Fedorenko,Dnipro,2013-12-13 00:00:00,380599180933,m
2041,Svitlana,Lysenko,Strii,2013-05-10 00:00:00,380665313056,f
2042,Bohdan,Pavlenko,Rivne,2015-02-22 00:00:00,380756916912,m
2043,Nataliia,Danylenko,Kyiv,2015-10-04 00:00:00,380596783839,f
2044,Fedir,Sydorenko,Kyiv,2015-01-12 00:00:00,380368911159,m
2045,Larysa,Pavlenko,Frankivsk,2008-12-03 00:00:00,380946297585,f
2046,Fedir,Melko,Dnipro,2010-09-01 00:00:00,380487074373,m
2047,Kateryna,Pavlenko,Dnipro,2010-01-02 00:00:00,380449987348,f
2048,Roman,Nesterenko,Strii,2012-06-02 00:00:00,380138776109,m
2049,Larysa,Usenko,Lviv,2009-04-15 00:00:00,380029909271,f
2050,Pavlo,Oleksiyenko,Frankivsk,2009-08-28 00:00:00,380591002251,m
2051,Daryna,Kovalenko,Odesa,2015-05-16 00:00:00,380096425855,f
2052,Fedir,Bilenko,Sambir,2015-09-07 00:00:00,380460452057,m
2053,Zhanna,Lysenko,Dnipro,2016-10-30 00:00:00,380559143716,f
2054,Roman,Pavlenko,Frankivsk,2016-09-13 00:00:00,380789873945,m
2055,Svitlana,Tkachenko,Odesa,2011-01-22 00:00:00,380592216967,f
2056,Fedir,Pavlenko,Frankivsk,2011-03-05 00:00:00,380574582591,m
2057,Zhanna,Romanchuko,Frankivsk,2015-01-07 00:00:00,380617540087,f
2058,Vitalii,Romanchuko,Kyiv,2012-01-02 00:00:00,380266710755,m
2059,Halyna,Antonenko,Odesa,2011-07-14 00:00:00,380945273904,f
2060,Pavlo,Antonenko,Sambir,2011-04-30 00:00:00,380463445523,m
2061,Zhanna,Bilenko,Sambir,2016-11-01 00:00:00,380087681279,f
2062,Fedir,Ivanchenko,Sambir,2016-01-13 00:00:00,380494724768,m
2063,Daryna,Danylenko,Strii,2012-06-10 00:00:00,380426776490,f
2064,Roman,Oleksiyenko,Dnipro,2009-01-18 00:00:00,380061668923,m
2065,Svitlana,Oleksiyenko,Strii,2007-03-16 00:00:00,380506167492,f
2066,Bohdan,Kovalenko,Strii,2011-09-21 00:00:00,380395420648,m
2067,Zhanna,Kovalko,Kyiv,2014-08-08 00:00:00,380500992717,f
2068,Yevhen,Oleksiyenko,Lviv,2014-05-29 00:00:00,380964118657,m
2069,Svitlana,Romanchuko,Kyiv,2012-07-11 00:00:00,380310531980,f
2070,Roman,Usenko,Odesa,2016-12-29 00:00:00,380529842562,m
2071,Kateryna,Romanchuko,Strii,2011-07-16 00:00:00,380192088481,f
2072,Bohdan,Fedorenko,Frankivsk,2015-10-07 00:00:00,380251233098,m
2073,Daryna,Ivanchenko,Odesa,2008-03-09 00:00:00,380105511320,f
2074,Yevhen,Fedorenko,Kyiv,2007-04-30 00:00:00,380944752229,m
2075,Svitlana,Sydorenko,Dnipro,2014-09-21 00:00:00,380865081549,f
2076,Pavlo,Oleksiyenko,Kyiv,2007-06-22 00:00:00,380538176962,m
2077,Svitlana,Fedorenko,Rivne,2012-01-28 00:00:00,380600418890,f
2078,Yevhen,Ivanchenko,Kyiv,2007-05-26 00:00:00,380949948293,m
2079,Kateryna,Fedorenko,Frankivsk,2011-08-07 00:00:00,380732230147,f
2080,Roman,Vasylchenko,Strii,2012-05-04 00:00:00,380281156818,m
2081,Svitlana,Danylenko,Strii,2014-04-18 00:00:00,380460431691,f
2082,Yevhen,Vasylchenko,Sambir,2014-05-15 00:00:00,380446933424,m
2083,Veronika,Nesterenko,Kyiv,2009-03-24 00:00:00,380630907557,f
2084,Fedir,Danylenko,Kyiv,2011-03-22 00:00:00,380863162036,m
2085,Mariia,Nesterenko,Dnipro,2014-09-12 00:00:00,380565722877,f
2086,Vitalii,Danylenko,Dnipro,2008-01-15 00:00:00,380358016495,m
2087,Kateryna,Usenko,Strii,2013-11-21 00:00:00,380081060645,f
2088,Oleh,Sydorenko,Odesa,2008-01-24 00:00:00,380903385647,m
2089,Mariia,Antonenko,Odesa,2016-04-25 00:00:00,380261093046,f
2090,Bohdan,Hrytsenko,Frankivsk,2009-07-10 00:00:00,380453472781,m
2091,Kateryna,Nesterenko,Strii,2007-05-25 00:00:00,380396788121,f
2092,Bohdan,Danylenko,Strii,2016-10-21 00:00:00,380531534559,m
2093,Kateryna,Oleksiyenko,Kyiv,2015-06-12 00:00:00,380506971755,f
2094,Oleh,Sydorenko,Sambir,2008-02-03 00:00:00,380681513379,m
2095,Larysa,Yevdokymenko,Lviv,2016-09-14 00:00:00,380066641473,f
2096,Bohdan,Bilenko,Lviv,2015-09-20 00:00:00,380723808421,m
2097,Daryna,Usenko,Odesa,2009-05-18 00:00:00,380353281452,f
2098,Yevhen,Bilenko,Lviv,2012-10-21 00:00:00,380662306300,m
2099,Kateryna,Antonenko,Strii,2007-10-25 00:00:00,380149642720,f
2100,Andrii,Usenko,Rivne,2013-10-12 00:00:00,380203419628,m
2101,Veronika,Hrytsenko,Rivne,2013-12-01 00:00:00,380964341919,f
2102,Fedir,Fedorenko,Sambir,2012-08-08 00:00:00,380914253108,m
2103,Veronika,Lysenko,Sambir,2016-08-01 00:00:00,380806629068,f
2104,Ivan,Kovalenko,Rivne,2013-10-04 00:00:00,380324661819,m
2105,Halyna,Melko,Lviv,2010-05-27 00:00:00,380128960022,f
2106,Fedir,Vasylchenko,Odesa,2009-08-28 00:00:00,380412393993,m
2107,Daryna,Hrytsenko,Kyiv,2013-03-10 00:00:00,380638955498,f
2108,Andrii,Yevdokymenko,Odesa,2013-07-23 00:00:00,380975430472,m
2109,Daryna,Pavlenko,Lviv,2016-12-23 00:00:00,380284883873,f
2110,Yevhen,Lysenko,Kyiv,2015-06-12 00:00:00,380857045582,m
2111,Zhanna,Antonenko,Odesa,2010-04-25 00:00:00,380028617763,f
2112,Ivan,Melko,Kyiv,2016-01-07 00:00:00,380527225382,m
2113,Zhanna,Bilenko,Frankivsk,2012-04-21 00:00:00,380022613722,f
2114,Bohdan,Sydorenko,Lviv,2009-09-22 00:00:00,380375619011,m
2115,Kateryna,Ivanchenko,Strii,2013-07-11 00:00:00,380170708390,f
2116,Bohdan,Nesterenko,Frankivsk,2014-08-29 00:00:00,380992580358,m
2117,Nataliia,Usenko,Sambir,2007-07-17 00:00:00,380463337893,f
2118,Yevhen,Melko,Dnipro,2016-05-20 00:00:00,380087740656,m
2119,Nataliia,Balanenko,Sambir,2007-12-11 00:00:00,380887896023,f
2120,Roman,Yevdokymenko,Rivne,2015-04-01 00:00:00,380680582099,m
2121,Svitlana,Yevdokymenko,Lviv,2016-12-31 00:00:00,380548017672,f
2122,Vitalii,Vasylchenko,Strii,2008-05-01 00:00:00,380806984768,m
2123,Kateryna,Yevdokymenko,Strii,2007-06-14 00:00:00,380752665072,f
2124,Fedir,Oleksiyenko,Sambir,2013-07-16 00:00:00,380767777049,m
2125,Svitlana,Pavlenko,Sambir,2015-03-24 00:00:00,380719653343,f
2126,Andrii,Balanenko,Kyiv,2010-12-15 00:00:00,380509513498,m
2127,Halyna,Romanchuko,Frankivsk,2009-09-06 00:00:00,380190760411,f
2128,Andrii,Bilenko,Sambir,2008-06-24 00:00:00,380741764550,m
2129,Daryna,Hrytsenko,Dnipro,2012-10-18 00:00:00,380132021100,f
2130,Oleh,Danylenko,Frankivsk,2010-03-05 00:00:00,380974351510,m
2131,Zhanna,Kovalko,Lviv,2008-01-01 00:00:00,380606712593,f
2132,Bohdan,Yevdokymenko,Frankivsk,2015-11-03 00:00:00,380078972622,m
2133,Daryna,Lysenko,Kyiv,2009-02-12 00:00:00,380563234829,f
2134,Pavlo,Hrytsenko,Odesa,2013-07-08 00:00:00,380300735775,m
2135,Svitlana,Hrytsenko,Strii,2009-05-11 00:00:00,380506647938,f
2136,Ivan,Vasylchenko,Strii,2008-04-27 00:00:00,380164473046,m
2137,Larysa,Vasylchenko,Lviv,2007-05-06 00:00:00,380537704884,f
2138,Bohdan,Fedorenko,Lviv,2016-04-08 00:00:00,380687368293,m
2139,Mariia,Yevdokymenko,Sambir,2016-03-19 00:00:00,380791099212,f
2140,Oleh,Melko,Strii,2014-05-20 00:00:00,380469363658,m
2141,Larysa,Bilenko,Strii,2016-05-18 00:00:00,380524128604,f
2142,Andrii,Ivanchenko,Frankivsk,2007-08-26 00:00:00,380147684937,m
2143,Mariia,Kovalko,Sambir,2014-09-01 00:00:00,380849727568,f
2144,Oleh,Kovalko,Sambir,2008-05-18 00:00:00,380531114636,m
2145,Kateryna,Danylenko,Sambir,2011-02-20 00:00:00,380431757767,f
2146,Roman,Hrytsenko,Dnipro,2008-06-28 00:00:00,380571402374,m
2147,Veronika,Hrytsenko,Odesa,2009-07-08 00:00:00,380841818369,f
2148,Pavlo,Melko,Strii,2011-08-30 00:00:00,380071380513,m
2149,Kateryna,Ivanchenko,Frankivsk,2014-03-21 00:00:00,380353373259,f
2150,Pavlo,Bilenko,Frankivsk,2016-07-18 00:00:00,380445827902,m
2151,Daryna,Hrytsenko,Frankivsk,2010-05-16 00:00:00,380113283958,f
2152,Vitalii,Danylenko,Odesa,2013-01-23 00:00:00,380223374703,m
2153,Svitlana,Kovalko,Lviv,2015-01-01 00:00:00,380813408145,f
2154,Bohdan,Balanenko,Sambir,2014-09-30 00:00:00,380424112125,m
2155,Kateryna,Oleksiyenko,Strii,2013-11-18 00:00:00,380346916407,f
2156,Fedir,Bilenko,Kyiv,2011-05-17 00:00:00,380908288068,m
2157,Daryna,Vasylchenko,Kyiv,2012-08-24 00:00:00,380172657835,f
2158,Roman,Hrytsenko,Sambir,2012-06-15 00:00:00,380619179533,m
2159,Daryna,Hrytsenko,Strii,2010-06-26 00:00:00,380976499856,f
2160,Fedir,Danylenko,Strii,2011-11-27 00:00:00,380244994648,m
2161,Daryna,Danylenko,Dnipro,2012-09-13 00:00:00,380692046699,f
2162,Andrii,Oleksiyenko,Odesa,2010-01-13 00:00:00,380063509592,m
2163,Nataliia,Kovalenko,Kyiv,2009-10-31 00:00:00,380476612856,f
2164,Fedir,Balanenko,Sambir,2009-07-30 00:00:00,380496963694,m
2165,Zhanna,Kovalko,Kyiv,2007-08-09 00:00:00,380226857984,f
2166,Ivan,Fedorenko,Rivne,2010-05-05 00:00:00,380586208867,m
2167,Zhanna,Danylenko,Odesa,2010-05-30 00:00:00,380055572063,f
2168,Fedir,Oleksiyenko,Rivne,2015-03-02 00:00:00,380013108405,m
2169,Kateryna,Fedorenko,Kyiv,2012-08-26 00:00:00,380681352312,f
2170,Andrii,Vasylchenko,Dnipro,2012-03-11 00:00:00,380773625430,m
2171,Larysa,Melko,Kyiv,2008-12-28 00:00:00,380036533663,f
2172,Oleh,Pavlenko,Rivne,2007-08-01 00:00:00,380429052668,m
2173,Mariia,Kovalenko,Odesa,2009-12-02 00:00:00,380538459163,f
2174,Oleh,Sydorenko,Frankivsk,2014-11-18 00:00:00,380203848427,m
2175,Larysa,Nesterenko,Rivne,2011-12-16 00:00:00,380445772245,f
2176,Yevhen,Tkachenko,Kyiv,2012-07-05 00:00:00,380484475128,m
2177,Mariia,Sydorenko,Sambir,2013-11-01 00:00:00,380806874156,f
2178,Ivan,Bilenko,Odesa,2009-12-08 00:00:00,380855648200,m
2179,Larysa,Oleksiyenko,Odesa,2010-09-30 00:00:00,380890726534,f
2180,Andrii,Fedorenko,Lviv,2011-10-19 00:00:00,380154564155,m
2181,Nataliia,Lysenko,Lviv,2010-01-04 00:00:00,380655458399,f
2182,Pavlo,Nesterenko,Lviv,2011-03-15 00:00:00,380067006166,m
2183,Veronika,Yevdokymenko,Strii,2013-07-15 00:00:00,380607729531,f
2184,Andrii,Oleksiyenko,Odesa,2016-08-19 00:00:00,380190760416,m
2185,Larysa,Lysenko,Sambir,2015-11-28 00:00:00,380592772837,f
2186,Roman,Ivanchenko,Sambir,2015-01-06 00:00:00,380938183418,m
2187,Nataliia,Romanchuko,Lviv,2016-03-09 00:00:00,380019278933,f
2188,Roman,Fedorenko,Kyiv,2008-06-17 00:00:00,380414089912,m
2189,Halyna,Antonenko,Sambir,2009-11-02 00:00:00,380616877326,f
2190,Oleh,Kovalko,Odesa,2012-10-28 00:00:00,380659620492,m
2191,Nataliia,Kovalenko,Frankivsk,2007-12-09 00:00:00,380106053989,f
2192,Ivan,Sydorenko,Dnipro,2014-07-23 00:00:00,380803678202,m
2193,Mariia,Fedorenko,Strii,2012-02-26 00:00:00,380015002998,f
2194,Andrii,Hrytsenko,Kyiv,2015-07-24 00:00:00,380919951155,m
2195,Nataliia,Balanenko,Rivne,2014-11-25 00:00:00,380912759046,f
2196,Bohdan,Ivanchenko,Sambir,2013-09-16 00:00:00,380370246749,m
2197,Zhanna,Oleksiyenko,Lviv,2015-06-28 00:00:00,380015149138,f
2198,Pavlo,Kovalko,Lviv,2011-07-02 00:00:00,380116736898,m
2199,Kateryna,Kovalko,Strii,2008-03-15 00:00:00,380383314448,f
2200,Yevhen,Sydorenko,Lviv,2009-05-12 00:00:00,380368315792,m
2201,Kateryna,Hrytsenko,Strii,2016-06-09 00:00:00,380015967368,f
2202,Fedir,Bilenko,Lviv,2007-02-12 00:00:00,380282265097,m
2203,Larysa,Romanchuko,Kyiv,2012-12-03 00:00:00,380908002023,f
2204,Vitalii,Kovalko,Kyiv,2008-09-11 00:00:00,380637158892,m
2205,Veronika,Bilenko,Rivne,2009-05-27 00:00:00,380587566040,f
2206,Vitalii,Sydorenko,Strii,2007-03-07 00:00:00,380943258254,m
2207,Larysa,Kovalko,Frankivsk,2012-12-26 00:00:00,380538738406,f
2208,Andrii,Nesterenko,Rivne,2015-09-14 00:00:00,380703414431,m
2209,Kateryna,Vasylchenko,Frankivsk,2011-04-07 00:00:00,380377879685,f
2210,Pavlo,Kovalko,Sambir,2007-10-14 00:00:00,380388346626,m
2211,Svitlana,Fedorenko,Lviv,2016-11-22 00:00:00,380126566785,f
2212,Oleh,Kovalenko,Sambir,2012-04-03 00:00:00,380635627069,m
2213,Daryna,Kovalenko,Odesa,2013-05-24 00:00:00,380319549987,f
2214,Yevhen,Oleksiyenko,Rivne,2007-12-19 00:00:00,380124018778,m
2215,Kateryna,Melko,Rivne,2011-12-16 00:00:00,380714635469,f
2216,Pavlo,Hrytsenko,Sambir,2016-05-09 00:00:00,380117859596,m
2217,Svitlana,Bilenko,Sambir,2011-06-12 00:00:00,380599766511,f
2218,Fedir,Ivanchenko,Frankivsk,2007-09-16 00:00:00,380934380216,m
2219,Halyna,Romanchuko,Frankivsk,2008-03-28 00:00:00,380820512690,f
2220,Fedir,Melko,Dnipro,2011-07-22 00:00:00,380325371615,m
2221,Kateryna,Vasylchenko,Frankivsk,2013-08-14 00:00:00,380007655734,f
2222,Andrii,Hrytsenko,Dnipro,2016-04-15 00:00:00,380680971110,m
2223,Mariia,Nesterenko,Odesa,2009-11-14 00:00:00,380274350741,f
2224,Roman,Pavlenko,Rivne,2012-01-04 00:00:00,380873475258,m
2225,Nataliia,Ivanchenko,Frankivsk,2014-05-10 00:00:00,380339943587,f
2226,Yevhen,Tkachenko,Dnipro,2012-01-21 00:00:00,380443555392,m
2227,Larysa,Usenko,Strii,2010-07-13 00:00:00,380312933720,f
2228,Vitalii,Vasylchenko,Dnipro,2008-04-05 00:00:00,380470220596,m
2229,Halyna,Balanenko,Sambir,2016-11-03 00:00:00,380759699883,f
2230,Andrii,Antonenko,Frankivsk,2014-06-11 00:00:00,380146117140,m
2231,Mariia,Hrytsenko,Rivne,2009-06-15 00:00:00,380928393868,f
2232,Bohdan,Antonenko,Lviv,2012-08-17 00:00:00,380934368186,m
2233,Daryna,Balanenko,Odesa,2012-04-13 00:00:00,380277001598,f
2234,Bohdan,Balanenko,Frankivsk,2016-08-18 00:00:00,380764646631,m
2235,Nataliia,Antonenko,Rivne,2011-05-06 00:00:00,380024756270,f
2236,Fedir,Antonenko,Dnipro,2008-05-23 00:00:00,380140532902,m
2237,Mariia,Fedorenko,Strii,2015-07-09 00:00:00,380506903473,f
2238,Bohdan,Oleksiyenko,Dnipro,2010-05-05 00:00:00,380724613289,m
2239,Halyna,Oleksiyenko,Kyiv,2010-11-28 00:00:00,380430368141,f
2240,Bohdan,Tkachenko,Sambir,2007-03-05 00:00:00,380653955472,m
2241,Nataliia,Yevdokymenko,Kyiv,2009-11-25 00:00:00,380682106618,f
2242,Pavlo,Vasylchenko,Sambir,2013-05-06 00:00:00,380929122210,m
2243,Halyna,Nesterenko,Kyiv,2010-06-06 00:00:00,380257645443,f
2244,Pavlo,Kovalenko,Frankivsk,2008-10-21 00:00:00,380120234827,m
2245,Kateryna,Lysenko,Rivne,2007-01-23 00:00:00,380484455236,f
2246,Bohdan,Usenko,Rivne,2008-03-02 00:00:00,380839495807,m
2247,Zhanna,Usenko,Odesa,2008-09-05 00:00:00,380732694559,f
2248,Yevhen,Antonenko,Strii,2016-07-01 00:00:00,380371717456,m
2249,Svitlana,Antonenko,Dnipro,2008-01-04 00:00:00,380072702288,f
2250,Pavlo,Nesterenko,Kyiv,2009-09-07 00:00:00,380906963215,m
2251,Kateryna,Kovalenko,Rivne,2007-10-07 00:00:00,380804546684,f
2252,Vitalii,Sydorenko,Sambir,2015-03-05 00:00:00,380742324515,m
2253,Larysa,Ivanchenko,Dnipro,2013-08-20 00:00:00,380392290706,f
2254,Yevhen,Romanchuko,Lviv,2013-12-22 00:00:00,380104704869,m
2255,Daryna,Tkachenko,Dnipro,2012-01-15 00:00:00,380079783138,f
2256,Roman,Tkachenko,Strii,2011-04-02 00:00:00,380685389879,m
2257,Svitlana,Vasylchenko,Lviv,2013-10-04 00:00:00,380610044177,f
2258,Bohdan,Kovalenko,Sambir,2007-02-08 00:00:00,380343183500,m
2259,Kateryna,Kovalenko,Lviv,2013-10-13 00:00:00,380849361204,f
2260,Vitalii,Romanchuko,Sambir,2016-06-22 00:00:00,380417562499,m
2261,Kateryna,Balanenko,Odesa,2016-08-27 00:00:00,380333996072,f
2262,Bohdan,Melko,Strii,2008-07-05 00:00:00,380194660892,m
